age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,expectation,prediction
20.0,Private,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,8.0,United-States,0.0009840585259251352,<=50K
66.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.2537182753407748,<=50K
53.0,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,0.12184225066952906,<=50K
42.0,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0.19510739918527673,<=50K
32.0,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0.04662453399898713,<=50K
35.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.5160828481794548,>50K
34.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,40.0,Mexico,0.04674809164114112,<=50K
24.0,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,25.0,United-States,0.0056309642597891525,<=50K
51.0,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.04112987576460223,<=50K
42.0,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.8169760176962342,>50K
50.0,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.019178505513153508,<=50K
56.0,State-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.04871970167523537,<=50K
65.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.24662405145085967,<=50K
34.0,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,10520.0,0.0,40.0,Puerto-Rico,0.622130893267564,>50K
39.0,Private,7th-8th,4,Separated,Other-service,Other-relative,White,Male,0.0,0.0,40.0,El-Salvador,0.003499681964929102,<=50K
21.0,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0.006826418500011689,<=50K
17.0,Private,10th,6,Never-married,?,Own-child,White,Female,0.0,0.0,16.0,United-States,0.0005362704443030075,<=50K
62.0,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013.0,0.0,50.0,United-States,0.3332163445860116,<=50K
48.0,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0.3606705765556074,<=50K
62.0,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.3782755958923518,<=50K
36.0,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.5107984960844836,>50K
31.0,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,55.0,United-States,0.3360744794187818,<=50K
54.0,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.04445849612186539,<=50K
34.0,Private,10th,6,Married-spouse-absent,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,0.0006081355714877931,<=50K
47.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.6791848170672453,>50K
22.0,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.02386445083682217,<=50K
37.0,Self-emp-inc,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,Canada,0.03690722063041802,<=50K
19.0,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,0.0034120131009718335,<=50K
46.0,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.21398755319834947,<=50K
55.0,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,10520.0,0.0,40.0,United-States,0.9350793229252545,>50K
56.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103.0,0.0,40.0,United-States,0.637212821505424,>50K
50.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.40657424707050754,>50K
31.0,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.004537915881781106,<=50K
41.0,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,0.1511635730570155,<=50K
18.0,Private,11th,7,Never-married,?,Own-child,White,Male,0.0,1602.0,30.0,United-States,0.0003195545450169101,<=50K
43.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,0.5146045885753043,>50K
21.0,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.0025472574131781608,<=50K
45.0,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,0.008822228777199018,<=50K
25.0,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4650.0,0.0,45.0,United-States,0.11588310870296695,<=50K
49.0,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0.021596852421314996,<=50K
20.0,Private,Some-college,10,Never-married,?,Own-child,White,Male,0.0,0.0,35.0,United-States,0.002468209998349408,<=50K
58.0,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,32.0,United-States,0.9931428501525084,>50K
45.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,0.9644274478356023,>50K
34.0,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,50.0,United-States,0.4667406236841836,>50K
72.0,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,14.0,United-States,0.02398859138972401,<=50K
30.0,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0.0,2444.0,40.0,United-States,0.876961768858813,>50K
41.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,0.9913605102916517,>50K
52.0,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,0.22944065011016648,<=50K
34.0,State-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0195179645826783,<=50K
36.0,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.013545439209875703,<=50K
42.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.7088477979889393,>50K
18.0,Private,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,0.0006238043693817423,<=50K
29.0,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,0.0032661470201391044,<=50K
39.0,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.6331755743985725,>50K
48.0,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.018393358792208214,<=50K
24.0,Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.008278154279279285,<=50K
55.0,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.03424558512745212,<=50K
24.0,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.01226146875127192,<=50K
40.0,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.57811543995938,>50K
31.0,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,35.0,Mexico,0.0061993921194397825,<=50K
33.0,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,0.9757139500682254,>50K
26.0,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0.11406787700920318,<=50K
23.0,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0.02517768802971553,<=50K
45.0,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,United-States,0.9964323980295766,>50K
45.0,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.23324969288590086,<=50K
25.0,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.009523641043685414,<=50K
23.0,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,0.2024501763522952,<=50K
56.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,21.0,China,0.08098472687479083,<=50K
26.0,Private,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,0.0,1651.0,42.0,United-States,0.01038389203016438,<=50K
39.0,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5013.0,0.0,56.0,United-States,0.37401047409570376,<=50K
34.0,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.012383868590898609,<=50K
27.0,Private,Some-college,10,Never-married,Tech-support,Own-child,Other,Female,0.0,0.0,32.0,Jamaica,0.0008899810860414146,<=50K
35.0,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,0.38465166497405096,<=50K
45.0,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.12258864901843299,<=50K
58.0,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,25.0,United-States,0.055067851249082235,<=50K
34.0,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0.0,0.0,20.0,United-States,0.37871137145715694,<=50K
33.0,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,1590.0,40.0,United-States,0.0710275380977778,<=50K
54.0,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.39574482233509617,>50K
32.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,40.0,United-States,0.1820716298023428,<=50K
90.0,Federal-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,99.0,United-States,0.20903040762943872,<=50K
25.0,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.09137705087065728,<=50K
27.0,State-gov,Doctorate,16,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.015543238706798627,<=50K
45.0,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.11837053414837471,<=50K
42.0,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0.02847022561186585,<=50K
53.0,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0.0,1669.0,50.0,United-States,0.11374850321385649,<=50K
76.0,Private,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Female,7896.0,0.0,18.0,United-States,0.33785847949866193,<=50K
27.0,Private,HS-grad,9,Separated,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.004409263638885665,<=50K
60.0,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,0.38512222134532287,<=50K
18.0,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12.0,Mexico,0.00040675020164400693,<=50K
34.0,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.3593929185522778,<=50K
35.0,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024.0,0.0,40.0,Italy,0.9500071609912465,>50K
58.0,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,24.0,Cuba,0.2181842001669883,<=50K
24.0,Private,10th,6,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0016158750599263886,<=50K
28.0,Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0.0007157927324723676,<=50K
39.0,Private,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Other-relative,White,Male,0.0,0.0,60.0,United-States,0.09468248275856107,<=50K
54.0,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,0.07155680629686849,<=50K
36.0,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,80.0,United-States,0.37489074007626483,<=50K
61.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.29992993409115803,<=50K
35.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.3339132267816626,<=50K
47.0,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0.46438534795882797,>50K
30.0,Private,12th,8,Never-married,Sales,Own-child,Black,Female,0.0,0.0,40.0,United-States,0.003965869295802099,<=50K
36.0,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0.4665380792791853,>50K
17.0,Private,10th,6,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,15.0,United-States,0.0005627213318197492,<=50K
59.0,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Male,0.0,3004.0,40.0,United-States,0.9127859130614218,>50K
59.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.42337749820645637,>50K
66.0,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.3657520819420797,<=50K
19.0,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.007771783721811629,<=50K
18.0,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0.0,0.0,21.0,United-States,0.00025583881485902556,<=50K
37.0,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0.0,0.0,35.0,United-States,0.23516532583533076,<=50K
22.0,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,0.001186069712691893,<=50K
56.0,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.05338925128183375,<=50K
24.0,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,24.0,Guatemala,0.0003328926844168843,<=50K
36.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,0.9506633829584427,>50K
23.0,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,50.0,United-States,0.019914244762183696,<=50K
34.0,Private,7th-8th,4,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0018603455882740055,<=50K
47.0,Private,Some-college,10,Divorced,?,Unmarried,White,Female,0.0,0.0,42.0,United-States,0.02914658622716723,<=50K
23.0,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.001597600980707054,<=50K
31.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.31488267903036166,<=50K
35.0,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,45.0,United-States,0.29618247752028937,<=50K
38.0,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3908.0,0.0,50.0,United-States,0.6369280186623096,>50K
41.0,Private,Masters,14,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.2161959984758702,<=50K
67.0,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0.055735976029957786,<=50K
58.0,Private,Some-college,10,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.018395133672856338,<=50K
55.0,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,56.0,United-States,0.500685033080593,>50K
26.0,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.006515083722666801,<=50K
32.0,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.01573409546901549,<=50K
51.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0.8099160487699838,>50K
33.0,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,8.0,United-States,0.0029071042550153376,<=50K
72.0,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Cuba,0.1433743298452999,<=50K
33.0,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0.00813038184031225,<=50K
23.0,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,0.013855814375548942,<=50K
25.0,State-gov,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,2463.0,0.0,40.0,United-States,0.01637750100378203,<=50K
25.0,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0.0,0.0,36.0,United-States,0.012977788016368194,<=50K
58.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States,0.9966989882444279,>50K
48.0,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.3361408128220973,<=50K
65.0,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6418.0,0.0,45.0,United-States,0.7514225232795708,>50K
28.0,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Mexico,0.009633580861271349,<=50K
68.0,Private,HS-grad,9,Widowed,?,Not-in-family,White,Female,0.0,0.0,32.0,United-States,0.006380022544977271,<=50K
41.0,Private,Assoc-acdm,12,Divorced,?,Unmarried,White,Female,0.0,0.0,10.0,Dominican-Republic,0.012624724756975174,<=50K
38.0,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.05008770155073335,<=50K
47.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0.4122164216331362,>50K
32.0,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,0.014247301069871817,<=50K
41.0,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.048589783219887495,<=50K
60.0,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0.03952662978406629,<=50K
40.0,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2205.0,45.0,United-States,0.3463701892989841,<=50K
36.0,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,0.19961090407088944,<=50K
25.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.06456977756123389,<=50K
52.0,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0.22554290039952035,<=50K
31.0,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,2597.0,0.0,45.0,United-States,0.13313086687100148,<=50K
31.0,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.6802062423793895,>50K
44.0,State-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,39.0,United-States,0.047192909609561254,<=50K
